"",validDate,stoxxId,freeFloat
2531,20240624,SV,1.0
2067,20240624,US50H8,0.6802
20479,20240923,642648,0.49
26118,20240923,CNE61K,0.4466
15320,20240624,CN7WSU,0.8209
23335,20240923,AU262E,1.0
17376,20240624,HK4117,0.165
4038,20240923,CN0XTP,0.7721
7715,20240923,641480,0.7506
4551,20240624,662152,1.0
4201,20240624,633533,1.0
17086,20240624,AU41Z8,0.9483
208,20240624,CN1B2D,0.3492
12190,20240624,CN2LUG,0.8196
28067,20240923,CN2FAQ,0.4048
30027,20240923,KR22N2,0.8064
17170,20240923,BMRN,1.0
18876,20240624,US92QN,1.0
8159,20240923,CN1G5L,0.6194
8645,20240624,GB1DOT,0.93
16867,20240624,CNEFKC,0.5617
13181,20240624,BR1115,0.6374
13869,20240624,GB3F8H,1.0
29214,20240923,CN7DUD,0.5832
3842,20240624,KR40ET,0.5668
3482,20240923,RYN,1.0
27403,20240923,SE40FP,0.6644
28920,20240923,CN31EH,0.5417
7654,20240624,JP70HW,1.0
28601,20240923,CNF6BV,0.6708
6233,20240923,030964,1.0
29657,20240923,234539,1.0
13992,20240624,US3I6D,1.0
14612,20240624,CN8XEI,0.5767
7446,20240624,660047,1.0
529,20240923,IN00AF,0.7436
7950,20240624,CHV,0.9333
2056,20240923,CN0O1O,0.8944
706,20240624,TW14TN,0.8258
26301,20240923,CN4BWA,0.2661
6485,20240624,US61XQ,0.7586
16480,20240624,PL90H0,0.4849
1112,20240624,MTG,1.0
5595,20240624,CN21XZ,0.6432
16158,20240624,CN7OA4,0.7016
12389,20240624,CN71PW,0.5616
19910,20240923,CN2C7K,0.3338
64,20240624,VN407T,0.8859
26649,20240923,MY40D1,0.7087
6165,20240624,CN18PX,0.4448
9828,20240624,JP161G,0.5295
19345,20240624,US96JK,1.0
15898,20240624,SE3CWH,0.5471
20102,20240624,AU41HQ,0.9492
1003,20240923,656730,0.9364
28637,20240923,CN4CR6,0.6892
695,20240923,CN18MU,0.4474
1005,20240624,635214,0.8689
13225,20240923,TW10J9,0.8138
17222,20240923,GB10LD,1.0
6770,20240624,CN0MPA,0.8096
15434,20240624,CN75AL,0.6899
17784,20240624,CNE6I1,0.6253
14634,20240624,CN71W3,0.8169
15674,20240624,CN757I,0.5223
2666,20240624,UNFI,1.0
12369,20240923,CN0DMY,0.69
33892,20240923,PL11P1,0.4012
3402,20240624,NG20RW,0.5273
16303,20240624,CN73W5,0.3557
15222,20240624,CN6049,0.5274
13943,20240624,US9D9H,1.0
18795,20240624,US8262,1.0
15175,20240923,ID8025,0.3238
8597,20240624,FR37P5,0.5596
3324,20240624,US317X,1.0
4130,20240923,CN0BHR,0.7712
3312,20240624,CN048B,0.7925
20637,20240923,HK901B,0.5542
8334,20240624,MX00YH,1.0
17270,20240923,CN7MIA,0.6665
16066,20240624,CN0QTI,0.9301
13341,20240923,CN91BK,0.7701
16602,20240923,JP38K3,0.5893
20286,20240923,CN2G4L,0.4507
32678,20240923,JP48CW,0.567
17506,20240624,CNE4Q7,0.57
29551,20240923,US95RR,1.0
2939,20240624,PH04KU,0.3314
56,20240624,JP10CL,0.7165
3708,20240923,478396,0.9221
16186,20240923,912934,1.0
1082,20240624,GB40YT,0.9463
18490,20240624,US92OL,1.0
3375,20240624,TW064Z,1.0
14243,20240624,CN798N,0.7587
33178,20240923,IN13CL,0.4485
1679,20240923,TR505U,0.2
24766,20240923,CN6X68,0.6798
23536,20240923,CN904C,0.3689
25875,20240923,CN2X20,0.7372
1089,20240624,FTEN,1.0
17236,20240624,SE30NW,0.4109
19668,20240624,TR11PB,0.4156
14567,20240624,CN7R63,0.7005
33221,20240923,CN384E,0.7659
28173,20240923,CNEI2X,0.6397
12461,20240624,CN7CK2,0.2798
6621,20240624,JP18DU,0.9369
11024,20240923,635800,1.0
11531,20240923,CN64EN,0.6999
6469,20240624,CN1178,0.4792
7138,20240923,CN20MN,0.3498
18647,20240923,IT30N1,0.3884
30963,20240923,AU435G,0.8288
30339,20240923,CNEHXR,0.7066
2573,20240923,ARW,1.0
6367,20240923,SE1029,0.8328
11787,20240923,U1232,0.915
14528,20240923,US045V,0.7805
17495,20240624,CN1K2M,0.5568
29347,20240923,CN6X02,0.8034
7652,20240624,JP307I,1.0
11657,20240923,US12G5,0.9441
22474,20240923,NL123E,0.415
9883,20240624,649374,0.8861
10517,20240624,CN756H,0.6321
319,20240624,CN128A,0.6158
4882,20240624,CN16CI,0.3313
16291,20240624,AU26O0,0.816
3851,20240923,MY30E1,0.624
6491,20240624,PMTC,1.0
8554,20240923,PS060,0.2848
6449,20240624,CN14MQ,0.7053
33875,20240923,CN8HXL,0.8596
2161,20240624,IL00KN,0.9035
1827,20240923,KR17P8,0.7144
16536,20240624,IN40JS,0.2744
30282,20240923,TR217U,0.2452
20259,20240923,US17F9,0.8724
25767,20240923,GB30GA,0.8164
17559,20240923,900476,0.9301
19636,20240923,CN2M2P,0.4846
12104,20240624,CN0PJ7,0.8127
32582,20240923,CNF3L2,0.7562
19105,20240624,CNF81N,0.277
12332,20240624,TW05C6,1.0
6399,20240923,AOS,1.0
14785,20240923,B1Y47Y,0.9209
1722,20240624,U0414,1.0
15000,20240624,CN921B,0.7712
14869,20240923,TW00B0,1.0
4493,20240624,KR024H,0.5252
13887,20240923,SE3A1K,0.6015
6530,20240923,628741,0.5247
2053,20240624,CN1DW9,0.5006
9580,20240624,US97BD,0.9132
34240,20240923,CN7OF9,0.6889
1248,20240923,GT,1.0
15581,20240923,CN1IBT,0.8205
12093,20240923,449222,0.3971
22190,20240923,SE37WC,0.6142
5461,20240923,AIG,1.0
29343,20240923,KR311G,0.4966
312,20240624,659756,0.5374
13031,20240923,B1G185,0.7635
9108,20240624,NWL,0.9029
8078,20240624,CN0MG1,0.746
7105,20240923,IN50CM,0.6287
25647,20240923,FR38XE,0.473
588,20240923,547700,0.7114
2498,20240624,594176,1.0
33432,20240923,CN754F,0.7179
19322,20240923,US16QJ,0.8323
10017,20240624,CN2NNB,0.277
2809,20240624,009417,0.9234
13439,20240923,IN05PZ,0.8091
32940,20240923,CNELSQ,0.7802
20531,20240624,CN8CK3,0.5343
28357,20240923,CN8ONI,0.724
10297,20240624,JP16P4,0.525
16468,20240624,CN1079,0.4743
2597,20240624,CN0FU8,0.6854
3515,20240624,CN16LR,0.6786
5203,20240624,641960,0.811
11881,20240624,CN5408,0.6958
15034,20240624,CN7QTP,0.528
16005,20240923,ODFL,0.946
17568,20240923,US9K2H,1.0
32714,20240923,US3R7N,1.0
30527,20240923,CNF9VI,0.3776
30748,20240923,CNF6ZJ,0.3491
6257,20240624,FR107E,0.7682
12528,20240624,CN51DI,0.4612
12233,20240624,CN761D,0.5396
6310,20240923,NG20CH,1.0
16188,20240624,SE36WB,0.5133
17284,20240624,CN3CBP,0.214
11483,20240923,CN86LY,0.6679
21318,20240923,ORCL,0.5843
18764,20240923,ES31R1,0.3982
14460,20240923,TW027Y,0.8809
20428,20240624,KR90FZ,0.6952
1731,20240624,CN0DW8,0.6929
34128,20240923,CA20G4,1.0
2090,20240624,B05BDX,1.0
17050,20240624,CNEI2X,0.6397
17142,20240624,JP40R3,0.4716
2947,20240624,CN0K1K,0.3213
10331,20240923,CN2179,0.6613
17894,20240624,BR804E,0.906
17819,20240923,CN2C6J,0.5367
29972,20240923,US13PF,1.0
15057,20240923,CN824D,0.436
31798,20240923,JP91Q8,0.6823
18587,20240923,CN2JI2,0.4369
11007,20240624,CN2QD4,0.2898
16099,20240624,664108,0.9368
8852,20240923,SE701E,0.8994
10462,20240923,IN00PU,0.489
32493,20240923,US92TQ,1.0
9146,20240624,KR19ZK,0.4647
12702,20240923,US9JZD,1.0
31517,20240923,JP1RFF,0.8365
3542,20240923,CN08HO,0.7911
18235,20240624,IN31HQ,0.6022
30776,20240923,CN7GRD,0.7106
2135,20240624,JP10EN,0.6523
13786,20240923,KR00U5,0.4091
6585,20240624,WAT,1.0
22059,20240923,TR20OA,0.3437
3318,20240624,CN0YDA,0.3012
19639,20240624,CNECZO,0.5172
1767,20240624,464574,1.0
15046,20240923,CA70C5,1.0
19929,20240624,CN8SBA,0.7708
4881,20240923,CN0UPI,0.4742
6246,20240624,RII,0.8649
19631,20240624,CN7P4Z,0.8579
16526,20240923,US71GA,0.8067
25761,20240923,AU3108,0.6988
27391,20240923,IN40S1,0.2431
648,20240624,409830,0.88
19701,20240923,MY906Z,0.6962
15403,20240624,CN8UTU,0.3299
7240,20240624,CN2067,0.1285
19886,20240923,KR07M4,0.5792
19085,20240624,CNEGTM,0.4567
3067,20240624,CN0SSJ,0.5013
14439,20240923,061403,1.0
13839,20240624,CN54QY,0.5259
1018,20240624,KR135K,0.519
876,20240923,TN403N,0.335
3873,20240624,KR03ZD,0.5242
4738,20240624,680531,0.8939
21482,20240923,KR1BBY,0.8057
33724,20240923,US71NH,1.0
8184,20240923,JP00Z7,0.6991
11411,20240923,CN7208,0.8106
9074,20240624,CN55KT,0.2966
21910,20240923,CN36T1,0.7398
8491,20240923,AU10CH,1.0
14518,20240923,CN0I1I,0.5809
10299,20240624,CN0WRM,0.7335
4806,20240923,KR18N7,1.0
18391,20240923,FR11Y6,0.182
3525,20240923,677478,0.7464
13353,20240624,CN2YSR,0.3174
1854,20240923,IN11QX,0.2501
11486,20240923,KR1AI4,0.9214
11497,20240923,KR007I,0.6913
30357,20240923,PL30DQ,0.6072
6538,20240923,POT,1.0
20313,20240923,CN2H8Q,0.6054
4160,20240624,287300,1.0
1917,20240923,653611,0.3394
21508,20240923,KR07YG,0.5008
20811,20240923,IN19DS,0.1926
12643,20240624,CN0JO6,0.6807
7590,20240624,AR01BD,0.809
20134,20240624,CNEZ9L,0.683
14300,20240923,CN70NT,0.5973
34013,20240923,FI11HG,0.4674
10938,20240624,SG305G,0.4028
7118,20240923,434800,0.4927
14865,20240923,US9GFQ,1.0
10582,20240624,CN6038,0.3259
19283,20240923,JP1FNB,0.6351
10648,20240923,US9CU1,0.5558
6656,20240624,KR63YI,0.8398
18974,20240923,CN2BMY,0.3454
13749,20240624,JP1TDF,0.475
22605,20240923,CN8PKG,0.5669
15659,20240624,CN36BJ,0.5699
2178,20240923,EG5021,0.259
22632,20240923,CN2XTR,0.2778
31485,20240923,CN7G2O,0.5574
3759,20240923,474574,0.2745
4592,20240624,201164,0.8078
748,20240624,KR16Q8,0.3279
6186,20240923,CN228B,0.8539
28231,20240923,US312S,1.0
29804,20240923,CN7AWC,0.742
18356,20240624,CN947J,0.2195
9848,20240923,KR039N,0.3709
32220,20240923,TH40IW,0.2438
19070,20240624,US82NJ,1.0
8897,20240923,CN0EP2,0.1886
19681,20240923,CA90KF,0.9072
30503,20240923,CN34Z5,0.6709
20268,20240624,US94FE,0.8231
250,20240923,CN0166,0.6284
1690,20240624,AU50IR,0.1248
12017,20240624,CN2QH8,0.6415
14563,20240624,CN792H,0.3465
9127,20240624,TR00SC,0.9074
16655,20240923,US82RN,1.0
13731,20240624,CN2W1Y,0.5579
21524,20240923,HK1BV8,0.6019
357,20240624,CN1E4I,0.6564
29404,20240923,KR32O4,0.7583
4771,20240624,B03MX2,0.3324
11604,20240923,JP199R,0.5101
19741,20240923,IT904O,0.2774
8158,20240624,KR14CS,0.2879
7643,20240923,KBH,0.9167
28497,20240923,GB11YR,1.0
13227,20240923,US9F1B,1.0
7647,20240923,KR60N4,0.7516
19920,20240624,US92SP,1.0
27812,20240923,IN182G,0.329
8063,20240923,US80UO,1.0
12964,20240923,619027,0.7187
10243,20240624,MY701S,0.6526
29835,20240923,CNE5J1,0.5515
12511,20240624,FR30DM,0.285
4362,20240624,TW112T,0.915
10445,20240624,CN2Y65,0.4432
5332,20240923,KR14JZ,0.8038
3519,20240624,BR3049,0.2197
17075,20240923,CO1045,0.4778
13411,20240624,CN35MT,0.6107
18659,20240624,TW30LD,0.3753
4375,20240923,IFF,1.0
4954,20240923,MY00L5,0.739
13601,20240624,CN76GS,0.5817
22852,20240923,US3T6O,0.5696
4247,20240624,PK50FT,0.7389
7093,20240624,MY23UJ,0.7489
19402,20240624,US90HC,1.0
10315,20240923,CN0MG1,0.746
32043,20240923,SE360F,0.316
29679,20240923,TW7084,0.7871
25351,20240923,AU24HR,0.8687
29492,20240923,CNF47P,0.5908
1509,20240923,664247,0.8943
12563,20240624,CN740A,0.7312
31427,20240923,CN0ICT,0.6883
10391,20240624,MY00M6,0.6361
10337,20240624,CN2J9T,0.672
20462,20240624,JP913L,0.5988
10654,20240624,JP02V5,0.723
2348,20240923,MY215S,0.211
7721,20240923,CN0ES5,0.5875
11055,20240923,CN64V4,0.5178
2781,20240923,IN12X5,0.9412
2465,20240624,634007,0.4562
8245,20240923,US60XP,1.0
6508,20240624,CN0PE2,0.9122
14139,20240624,HK90U4,0.5185
15969,20240624,SE38N4,0.4403
18478,20240624,CNF5DW,0.5769
1800,20240923,NG20BG,0.3245
32206,20240923,IN40IR,0.25
30243,20240923,CN2U72,0.5127
10488,20240923,568905,0.7537
10897,20240624,CN7L5W,0.6533
9120,20240624,KR80Q9,1.0
34026,20240923,JP1X7D,0.8514
18036,20240624,CN826F,0.2961
10989,20240923,MY407V,0.203
20112,20240624,KR411H,0.5872
25665,20240923,CN2Q4V,0.5527
18434,20240624,JP449P,0.9289
14123,20240923,642420,0.4254
8572,20240624,IN703F,0.4287
31650,20240923,AU445H,0.6479
17337,20240923,619545,0.6783
28407,20240923,CN1PVK,0.2167
8123,20240923,JP00PX,0.9411
13202,20240624,GB10C4,0.942
19530,20240624,CNECQF,0.3247
11444,20240923,KR82G1,0.5936
9041,20240624,IN00X2,0.9115
3025,20240923,IN00KP,0.4192
5069,20240923,ZA215H,0.7993
11851,20240923,664054,0.4943
18142,20240923,SE00GM,0.6172
9484,20240624,CN2EU9,0.3794
7905,20240624,CN0144,0.7006
17148,20240624,CN7PGB,0.7534
15104,20240624,CN76YA,0.7494
3422,20240923,638228,0.2742
22423,20240923,SE37ZF,0.8686
33748,20240923,CN2AW7,0.3484
30514,20240923,IL124A,0.6
10922,20240624,KR1B8V,0.6758
27847,20240923,PT104N,0.3134
29399,20240923,CN968M,0.5029
19888,20240624,CNEC8X,0.796
9226,20240923,US9BMS,1.0
3580,20240624,NO10Q2,0.4859
19822,20240923,US15NF,0.8053
15904,20240624,CN75Q1,0.6287
6610,20240624,PK708O,0.25
7434,20240624,SE1018,0.653
14886,20240923,FCN,1.0
21817,20240923,NO20AN,0.3963
4477,20240923,CN0739,0.7179
3334,20240923,PK201C,0.1184
31049,20240923,CNE8RC,0.3746
11025,20240624,AU31PX,0.6759
18042,20240923,TR80A2,0.5207
12059,20240624,CN6ZNR,0.6436
11636,20240624,SA24HP,0.5129
19556,20240624,CN951E,0.7322
9284,20240923,US9GAL,1.0
5894,20240624,PK303F,0.4342
19638,20240923,CN2MYL,0.6302
6061,20240923,VFC,0.948
13370,20240923,IL80CN,0.6514
2895,20240624,KR01KW,0.3511
370,20240923,CN0C3E,0.5397
17684,20240624,CN8UEF,0.456
2830,20240624,CN029A,0.7325
12103,20240624,US12OD,0.9202
1624,20240624,075478,0.7345
15801,20240923,KR81H1,1.0
14051,20240923,463508,0.1178
14793,20240923,NTRS,1.0
25322,20240923,CNE5R9,0.5348
28267,20240923,ES705I,0.3798
5524,20240624,CN2S1U,0.5484
4365,20240624,TH20V7,0.6896
28423,20240923,CN938J,0.5926
14986,20240624,CN8K1S,0.7502
11952,20240624,US9I7K,1.0
19947,20240923,RO201I,0.0626
20942,20240923,481835,0.4578
4629,20240624,437915,0.698
1021,20240624,642886,0.8621
8594,20240624,GB3B6B,0.45
18948,20240624,CN95HU,0.5901
20109,20240923,IT509P,0.5996
27263,20240923,CN42FK,0.434
13524,20240624,446929,0.6505
31948,20240923,AU319H,0.8072
4753,20240923,CN07QW,0.4303
3903,20240624,MY24G6,0.2455
15952,20240624,CN8U89,0.3943
18414,20240923,US11WK,0.7859
22763,20240923,CN15X2,0.3756
28875,20240923,NO146M,0.4608
19462,20240923,VN106P,0.5486
1682,20240624,MY102N,0.1843
2802,20240624,JP10HQ,0.436
26043,20240923,CH12NJ,0.6433
10744,20240624,US16QJ,0.8323
8011,20240624,CDT,1.0
12865,20240624,CN1ZKJ,0.5908
6625,20240624,US07UN,0.3618
14741,20240624,CN7HZM,0.8265
18836,20240624,CN873H,0.1751
18594,20240624,JP47BU,0.876
22840,20240923,CN36EM,0.805
11869,20240624,TR10TE,0.314
14534,20240624,CN2QTK,0.4996
12774,20240923,CN0PSG,0.9371
13146,20240624,CN656G,0.3674
32306,20240923,KR07EW,0.8457
14054,20240624,CN1Z10,0.4673
580,20240624,489708,0.7892
16865,20240624,CNEAWJ,0.69
8389,20240923,IN016C,0.7518
28259,20240923,DE8021,0.5621
7639,20240624,664362,0.9404
11629,20240624,IN215D,0.5533
3079,20240923,471310,0.7901
17120,20240923,IL00WZ,1.0
31129,20240923,FR330C,0.3439
8523,20240624,CN2JZJ,0.4695
11729,20240624,CN2N4S,0.809
19597,20240624,GR0018,0.2527
3821,20240923,CN24PU,0.8013
25221,20240923,CNE77R,0.8224
5346,20240923,692552,0.7686
3766,20240624,608370,0.6972
16296,20240624,IT303H,0.7946
14811,20240624,JP702H,0.8393
12820,20240624,CN34RX,0.2293
19296,20240624,JP17S8,0.6294
20534,20240624,CN8FCY,0.3863
19805,20240624,US91KG,1.0
10945,20240923,EE009,0.509
33108,20240923,JP44Q6,0.714
3254,20240923,U0370,1.0
9305,20240923,449000,1.0
30903,20240923,CNEJEA,0.8805
16910,20240624,DE1451,0.5995
29668,20240923,CN66T4,0.5125
10362,20240624,TW161X,0.5326
899,20240624,TW19RQ,0.3776
9181,20240624,CN5206,0.534
19060,20240624,CNEAL8,0.7451
10742,20240624,MY10K5,0.7951
33341,20240923,US422U,1.0
24078,20240923,DE90BB,0.354
24345,20240923,CN8H8W,0.5496
13739,20240624,HK31DI,0.6412
33863,20240923,US3PXB,0.894
6757,20240923,MX010K,1.0
23668,20240923,TR316U,0.295
26347,20240923,IN30W4,1.0
9969,20240624,TR213Q,0.2205
1878,20240624,462220,1.0
13255,20240624,CN61X3,0.8195
19634,20240624,NO30LZ,0.8111
10340,20240624,CN2OTI,0.7703
26098,20240923,CN35HO,0.2094
16967,20240624,CN8ZPV,0.8732
18943,20240624,TH12HU,0.9
33694,20240923,673463,0.4895
2537,20240624,PH04NX,0.4303
7710,20240624,MY30CZ,0.6127
11967,20240923,665640,1.0
9942,20240923,CN53QX,0.3344
15827,20240624,CN7NOH,0.5719
2402,20240624,CN0E3G,0.7117
31266,20240923,JP44GW,0.609
5925,20240923,JP01EN,1.0
3058,20240624,BG501X,1.0
15442,20240624,SE32JU,0.8556
5644,20240624,VN007P,0.5676
12879,20240624,CN371A,0.5749
15136,20240624,CN6YDG,0.5686
9482,20240624,KW22H1,0.8027
19469,20240923,GE,1.0
21886,20240923,CN2VQM,0.2495
2631,20240624,713360,0.33
1161,20240624,TW1392,0.8382
20332,20240624,CN1L1M,0.694
30808,20240923,US930Y,1.0
1632,20240624,TH514K,0.4301
4913,20240624,PH103A,0.568
1761,20240923,IL00OR,0.7538
3401,20240624,TH224I,0.7403
13191,20240624,CN0ZB9,0.3153
3142,20240923,FI1053,1.0
1593,20240624,PK20V6,0.4075
10731,20240923,PK21YA,0.2344
28344,20240923,EG104Z,0.5884
2888,20240624,NZ206U,1.0
11048,20240624,CN64X6,0.6169
18650,20240624,CN923D,0.5291
1367,20240923,B1VP0K,0.7196
18398,20240624,CNES8D,0.8974
16603,20240923,CN7Y59,0.6888
14669,20240624,US3V7R,0.8405
8731,20240624,SE35FT,0.7383
10291,20240923,BE105V,0.7911
30353,20240923,NZ308X,0.402
30638,20240923,CNENJJ,0.8074
4093,20240624,KR180K,0.8066
16138,20240624,JP1D0M,0.3949
7180,20240923,CN0H2I,0.502
10052,20240923,TW01RH,0.8487
17429,20240624,SE80GU,0.7635
11750,20240923,SG301C,0.5334
11828,20240624,CN8R31,0.6658
3193,20240624,KR304I,0.6865
1660,20240624,PAYX,0.8949
920,20240923,BIOA,0.9255
10723,20240624,CN2UHC,0.6704
9793,20240923,VN409V,0.8951
19831,20240624,CNEPIK,0.7727
12917,20240923,CN0UIB,0.513
7322,20240624,MY220O,0.508
13106,20240624,CN8QC9,0.5067
25667,20240923,CN2S0T,0.8039
2242,20240624,BR03X2,1.0
17534,20240923,US9I1E,0.6788
31651,20240923,CNF9ZM,0.2802
32208,20240923,KR40S7,0.4912
15798,20240624,CN94NZ,0.8064
13135,20240624,CN7BP6,0.4198
20633,20240923,CN35QX,0.5995
14797,20240624,585936,0.409
14389,20240624,CN0IUB,1.0
13081,20240624,CN2TTN,0.7202
10982,20240624,FR20CK,0.621
10268,20240923,IN071D,0.4265
33912,20240923,JP45HY,1.0
18854,20240624,IN40LU,0.4786
31543,20240923,KR40XC,0.6594
1300,20240923,777683,1.0
18923,20240624,CN7GJ5,0.347
17481,20240923,ZA00JS,0.4489
12983,20240624,CN71BI,0.651
148,20240923,CN0BZ9,0.5127
394,20240624,CN0425,0.4925
18096,20240624,DE80DC,0.4101
16727,20240923,IN70ZB,0.3925
761,20240624,IN03JR,0.4199
21605,20240923,CN2TNH,0.64
10902,20240624,CN0Y63,0.5571
1587,20240624,GB4061,0.9491
6948,20240923,JP50ER,0.55
6648,20240923,ZA303F,0.7421
21189,20240923,ORI,1.0
28992,20240923,JP43BQ,0.6503
22540,20240923,QA2136,0.6686
18682,20240624,TR408W,0.2136
15083,20240624,TH10EP,0.3766
23676,20240923,DE13OJ,0.3477
23285,20240923,CN2OSH,0.2722
571,20240624,TW206X,0.7394
12596,20240624,KR1ATF,0.5719
13022,20240923,WWW,1.0
16159,20240923,TW07VR,1.0
2614,20240624,061403,1.0
23005,20240923,CNE9BX,0.2859
32011,20240923,AU440C,0.6285
23179,20240923,HK31AF,0.361
8814,20240923,251122,1.0
6036,20240624,CN7QMI,0.6492
5098,20240923,IN061C,0.6837
17621,20240624,CN95CP,0.6425
3156,20240624,PL10CN,0.9105
14196,20240624,FULL,1.0
19919,20240923,JP20NX,0.6218
34161,20240923,CH12IE,1.0
6678,20240624,US9A8D,1.0
12326,20240923,CN544C,0.6327
4626,20240923,KR204H,0.616
8103,20240923,CN20YZ,0.7472
147,20240624,641613,0.2899
30219,20240923,CN2RTL,0.7444
489,20240923,US306V,1.0
25622,20240923,JP444K,1.0
4833,20240624,PK209K,0.5
2904,20240624,CN0SB2,0.6858
15723,20240624,KR82DY,0.6
10823,20240624,CN0PSG,0.9374
2269,20240923,TW08VS,0.6758
4760,20240923,TH50R6,0.4987
13351,20240624,CN2T82,0.3049
30665,20240923,TW40HA,1.0
11224,20240923,BR00WY,0.4974
19854,20240624,CN1MN9,0.4178
659,20240624,SE10CJ,1.0
6690,20240923,510658,0.8059
18748,20240923,BR16Z8,0.5482
1842,20240923,PH309I,0.3174
7054,20240624,US06C4,1.0
17897,20240923,IN70GS,0.4609
16326,20240923,CN847I,0.3879
20412,20240923,CN1KN7,0.2026
17334,20240624,CN929J,0.4043
13988,20240624,JP01X6,0.5944
16868,20240624,CNEHYS,0.5322
23966,20240923,CN2V0W,0.5913
22592,20240923,CN0FLZ,0.5877
8770,20240923,VN22K6,0.5768
21462,20240923,NO31HW,0.6697
28501,20240923,DE13ZU,1.0
12530,20240624,AE23RK,0.3005
19513,20240624,US04UK,0.2587
7709,20240624,447996,0.72
13172,20240923,JP027H,0.938
20370,20240624,TH80CU,0.7985
5231,20240923,673220,0.9143
19953,20240624,ID00YT,0.4343
7439,20240923,IN07MY,0.2874
10919,20240923,ID7057,0.2241
30025,20240923,IL10TX,1.0
9881,20240624,DE8043,0.7421
7007,20240624,TH211E,0.477
21630,20240923,HK90BL,0.201
20515,20240923,CN2HK2,0.5492
16459,20240923,KR229O,0.6918
8256,20240624,547060,0.8239
9126,20240624,BE701X,0.3938
18712,20240923,CN7ULL,0.6051
6187,20240923,CN238C,0.75
6669,20240923,NO801K,0.4039
19343,20240923,JP210B,0.7988
5904,20240624,TW05TN,0.8108
10077,20240624,CA13F5,0.3542
13198,20240624,499187,1.0
17166,20240624,CN8TEE,0.5939
12485,20240624,US9I6J,1.0
771,20240624,MY22VJ,0.8769
9353,20240923,449109,0.5044
4031,20240923,B1CKQ7,0.6351
6415,20240624,CN31AD,0.6805
14001,20240923,US9L5L,1.0
33532,20240923,US9476,0.927
871,20240624,CN26NU,0.2149
3418,20240624,408930,0.3904
32768,20240923,AU40HP,1.0
8069,20240624,US00XJ,1.0
11789,20240624,CN7M80,0.9495
19627,20240624,US9612,1.0
1822,20240923,929718,0.9499
10864,20240624,FR203B,0.226
8799,20240624,404164,0.3569
3371,20240624,017347,1.0
5878,20240624,CN0D7J,0.7283
1994,20240624,604413,0.8763
2262,20240624,936469,1.0
10132,20240624,CN7YFJ,0.616
18085,20240624,CNF3TA,0.7405
19946,20240624,CNF5L4,0.3409
9997,20240624,BR16Y7,0.636
7563,20240624,ZA303F,0.7421
10250,20240624,CN1O8W,0.9201
4273,20240923,B04QR1,0.6659
33252,20240923,CNEPPR,0.476
30288,20240923,CN8Z06,0.5397
26228,20240923,CN2ZKK,0.4265
5453,20240624,JNJ,1.0
2069,20240624,CN0WA5,0.4287
4008,20240624,CN08HO,0.7911
13252,20240624,CN2UA5,0.5998
29422,20240923,CNEATG,1.0
17182,20240624,CNEBF3,0.5037
11641,20240624,CN7QHD,0.6677
3364,20240923,IN05EO,0.0528
21860,20240923,ES106D,1.0
29183,20240923,CNEM65,0.5095
14336,20240624,CN8Y49,0.463
18916,20240923,AU0048,1.0
11277,20240624,CN1ZDC,0.3887
18707,20240624,CN28DM,0.602
30698,20240923,NO13WB,0.554
33058,20240923,JP42WA,0.9102
3772,20240624,KR627Q,0.7061
11968,20240624,CN7FRC,0.5974
3915,20240624,B1HDMD,0.8477
12590,20240624,SA238F,0.6295
12554,20240923,CA133T,0.7524
7246,20240624,CN1ZQP,0.4783
14979,20240624,FR35BP,0.735
33506,20240923,CN7G8U,0.6301
18713,20240624,CNEMJI,0.5407
6848,20240624,SA26MW,0.3
14239,20240624,IT328O,0.57
13920,20240624,664328,0.7111
9341,20240624,KR1A7T,0.3727
3211,20240624,KR524M,0.7902
9893,20240624,CN7PUP,0.5867
12534,20240624,401344,0.3674
17813,20240923,CN173A,0.8116
5961,20240624,CL8016,0.7917
11672,20240923,IT105H,0.2385
26513,20240923,CN8MWP,0.3461
1305,20240923,B18XCB,0.3483
5361,20240923,IN04DM,0.6967
27185,20240923,US3W1M,1.0
21783,20240923,CN7O60,0.3883
4377,20240923,IN07V7,0.3643
13741,20240624,CN767J,0.5496
15555,20240624,US9M4L,0.9181
4766,20240624,TW17TQ,0.9279
7932,20240624,CN2BFR,0.6136
29694,20240923,CN0N5R,0.6798
15347,20240923,JP025F,0.4575
10766,20240923,073087,1.0
31969,20240923,JP1X6C,0.7406
11285,20240624,CN64V4,0.518
9177,20240624,TR20CY,0.1293
5598,20240923,BR02Y2,0.9463
245,20240624,CN0IFW,0.3377
21020,20240923,CN0V93,0.4584
30645,20240923,CNEZHT,0.7982
24108,20240923,CN30QS,0.5897
4480,20240624,BR10IL,0.8393
22355,20240923,ES33BN,0.451
10813,20240624,CN36PX,0.4502
15671,20240624,CN6X79,0.5337
17822,20240624,CNEB7V,0.8549
9251,20240624,AE213U,0.5383
242,20240624,664232,1.0
7274,20240624,SA21W1,0.92
12982,20240624,GB7031,0.8332
11131,20240923,B1WTMX,0.3934
14987,20240624,SE32MX,0.7586
22241,20240923,JP1WMR,0.8963
1393,20240923,CN14X1,0.3203
10381,20240923,CN21VX,0.5058
3916,20240923,479213,0.5336
1816,20240923,CN18IQ,0.3057
12592,20240923,CN12Y0,1.0
