Date,Internal_Number,Instrument_Name,ENTITY_QID,Country,Size,Shadow_Company,ISIN,SEDOL,Instrument_Name_right,Mcap_Units_Index_Currency,Weight
2022-06-20,KR804N,SAMWHA CAPACITOR,E004YSJFW,KR,All_Cap,false,KR7001820000,6220738,SAMWHA CAPACITOR,269715346.0,0.00003980383171843304
2022-06-20,KR05HX,KOMIPHARM INT,E004YQ1NX,KR,All_Cap,false,KR7041960006,6419008,KOMIPHARM INT,232394135.0,0.00003429607242997145
2022-06-20,KR60K1,MEZZION PHARMA,E004YQPM9,KR,All_Cap,false,KR7140410002,B55W726,MEZZION PHARMA,265160576.0,0.00003913165158005795
2022-06-20,KR70YG,Maeil Dairies,E004YPFWQ,KR,All_Cap,false,KR7267980001,BYQJ9K1,Maeil Dairies,197341648.0,0.00002912312504469156
2022-06-20,KR51WD,DIO,E004YQZG3,KR,All_Cap,false,KR7039840004,6259806,DIO,209990995.0,0.000030989880076628324
2022-06-20,KR02Q3,BINGGRAE,E004YMS6S,KR,All_Cap,false,KR7005180005,6098236,BINGGRAE,219933892.0,0.000032457224834170275
2022-06-20,KR06UB,NEOWIZ,E004YPJ4B,KR,All_Cap,false,KR7095660007,B1WGT83,NEOWIZ,276635038.0,0.00004082502039010539
2022-06-20,KR70GY,ECHO MARKETING,E004YU975,KR,All_Cap,false,KR7230360000,BD1WY58,ECHO MARKETING,172948692.0,0.00002552328124589213
2022-06-20,KR142I,KOREA REAL ESTATE INV. TST.,E004YPW5U,KR,All_Cap,false,KR7034830000,6354488,KOREA REAL ESTATE INV. TST.,201358658.0,0.000029715944075653417
2022-06-20,KR1B7U,NEPTUNE,E004YQDCM,KR,All_Cap,false,KR7217270008,BYNBTX3,NEPTUNE,153979534.0,0.00002272386629205273
2022-06-20,KR06HY,Daehan Steel,E004YMWUA,KR,All_Cap,false,KR7084010008,B0NCP41,Daehan Steel,189529102.0,0.00002797017149240641
2022-06-20,KR097R,HUMASIS,E004YPMXW,KR,All_Cap,false,KR7205470008,BSXL1J1,HUMASIS,312849952.0,0.00004616951548069444
2022-06-20,KR90J3,CELLIVERY THERAPEUTICS,E004YS73M,KR,All_Cap,false,KR7268600004,BGXD7G2,CELLIVERY THERAPEUTICS,304435608.0,0.00004492775027317448
2022-06-20,KR30CQ,ASIA CEMENT,E004YPX5J,KR,All_Cap,false,KR7183190008,BGCB6C6,ASIA CEMENT,133782885.0,0.00001974330167089002
2022-06-20,KR16N5,COM2US HOLDINGS,E004YM5PX,KR,All_Cap,false,KR7063080006,B4YLXJ6,COM2US HOLDINGS,174230000.0,0.00002571237307462138
2022-06-20,KR636Q,HUONS,E004YSACY,KR,All_Cap,false,KR7243070000,BYQRRK1,HUONS,203845446.0,0.000030082937250270254
2022-06-20,KR50T9,KOREA UNITED PHARM,E004YSJD4,KR,All_Cap,false,KR7033270000,6313111,KOREA UNITED PHARM,199926145.0,0.000029504537838551626
2022-06-20,KR09EY,THE NATURE HOLDINGS,E004YRKJC,KR,All_Cap,false,KR7298540006,BL5BSG6,THE NATURE HOLDINGS,175282363.0,0.000025867677844557256
2022-06-20,KR17YH,DAISHIN SECURITIES PF.,E004YMC21,KR,All_Cap,false,KR7003541000,6248503,DAISHIN SECURITIES PF.,267566633.0,0.000039486730700891356
2022-06-20,KR701J,HANWHA 3PB,E004YQVR3,KR,All_Cap,false,KR700088K015,BD05641,HANWHA 3PB,251234614.0,0.00003707649729912469
2022-06-20,MX701R,BECLE DE CV,E004YR5OV,MX,All_Cap,false,MX01CU010003,BYM4063,BECLE DE CV,1057990008.0,0.00015613518794075452
2022-06-20,MX203O,Fibra Uno Administracion,E004YNF9U,MX,All_Cap,false,MXCFFU000001,B671GT8,Fibra Uno Administracion,2629226759.0,0.0003880138858129234
2022-06-20,MX00TC,Coca-Cola Femsa SAB de CV,E004YRAIW,MX,All_Cap,false,MX01KO000002,BHHP0S4,Coca-Cola Femsa SAB de CV,2893356889.0,0.0004269934670722257
2022-06-20,MX702S,BNC.DEL BAJIO IDBC. MTPL.,E004YNA85,MX,All_Cap,false,MX41BB000000,BYSX0F3,BNC.DEL BAJIO IDBC. MTPL.,1845074479.0,0.0002722908991247815
2022-06-20,MX803U,ALPEK DE CV,E004YNVYO,MX,All_Cap,false,MX01AL0C0004,B85H8C9,ALPEK DE CV,487004703.0,0.0000718707835196647
2022-06-20,MX00K3,Grupo Comercial Chedraui SA de,E004YNQT7,MX,All_Cap,false,MX01CH170002,B457NQ0,Grupo Comercial Chedraui SA de,1218447861.0,0.00017981510631927
2022-06-20,MX024P,Promotora y Opr,E004YNWY4,MX,All_Cap,false,MX01PI000005,2393388,Promotora y Opr,1307499458.0,0.00019295709039178813
2022-06-20,MX504S,GRUPO AERO DEL CENTRO 'B',E004YOGPY,MX,All_Cap,false,MX01OM000018,B1KFX13,GRUPO AERO DEL CENTRO 'B',1053938524.0,0.00015553728133389083
2022-06-20,MX802T,GRUPO CEMENTOS,E004YMVLM,MX,All_Cap,false,MX01GC2M0006,2946663,GRUPO CEMENTOS,1004218325.0,0.00014819971429014166
2022-06-20,MX509X,INDUSTRIAS BACHOCO,E004YMW95,MX,All_Cap,false,MX01BA1D0003,B1FJ6T9,INDUSTRIAS BACHOCO,553461748.0,0.0000816783271945594
2022-06-20,MX204P,REGIONAL S.A.B. DE C.V.,E004YO4IT,MX,All_Cap,false,MX01R0000006,BG1Z6X0,REGIONAL S.A.B. DE C.V.,1295749132.0,0.00019122301034896875
2022-06-20,MX302O,ALSEA,E004YQTSZ,MX,All_Cap,false,MXP001391012,2563017,ALSEA,1027208870.0,0.000151592594220285
2022-06-20,MX403Q,CONTROLADORA VUELA,E004YU1IZ,MX,All_Cap,false,MX01VO000009,BDZDPH6,CONTROLADORA VUELA,425236876.0,0.00006275526144061592
2022-06-20,MX406T,VESTA,E004YS58Y,MX,All_Cap,false,MX01VE0M0003,B8F6ZF8,VESTA,1179397033.0,0.00017405209502150917
2022-06-20,MX103N,GENTERA,E004YQM01,MX,All_Cap,false,MX01GE0E0004,BHWQZW1,GENTERA,841650429.0,0.00012420840170385773
2022-06-20,MX408V,TERRA '13',E004YQQ1S,MX,All_Cap,false,MXCFTE0B0005,B87Y2V5,TERRA '13',1015357361.0,0.00014984358187507905
2022-06-20,MX00M5,Genomma Lab Internacional SA d,E004YQK08,MX,All_Cap,false,MX01LA010006,B3B1C73,Genomma Lab Internacional SA d,725928456.0,0.00010713047859815113
2022-06-20,MX201M,EL PUERTO DE LIVERPOOL,E004YP8M8,MX,All_Cap,false,MXP369181377,2306814,EL PUERTO DE LIVERPOOL,898390891.0,0.0001325819994044281
2022-06-20,MX303P,MACQUARIE MEXICO REAL ESTATE,E004YU0SA,MX,All_Cap,false,MXCFFI0U0002,B80RZK1,MACQUARIE MEXICO REAL ESTATE,898509564.0,0.0001325995128317936
2022-06-20,MX11VG,TRAXION SAB DE CV,E004YS7AS,MX,All_Cap,false,MX01TR0H0006,BF4GP25,TRAXION SAB DE CV,422067532.0,0.00006228753857239683
2022-06-20,MX804V,NEMAK,E004YOBPX,MX,All_Cap,false,MX01NE000001,BYQ32R1,NEMAK,622310410.0,0.00009183881897572514
2022-06-20,MY21K7,PETRONAS DAGANGAN,E004YPM5J,MY,All_Cap,false,MYL5681OO001,6695938,PETRONAS DAGANGAN,666550794.0,0.00009836769034329967
2022-06-20,MY00L5,Gamuda Bhd,E004YPMEC,MY,All_Cap,false,MYL5398OO002,6359881,Gamuda Bhd,1349705443.0,0.00019918573088023372
2022-06-20,MY23AZ,SUNWAY,E004YNNLZ,MY,All_Cap,false,MYL5211OO007,B6VGS93,SUNWAY,665360688.0,0.00009819205784906594
2022-06-20,MY207T,TIME DOTCOM,E004YO3G0,MY,All_Cap,false,MYL5031OO009,6336538,TIME DOTCOM,828712175.0,0.00012229901058991518
2022-06-20,MY233S,HEINEKEN MALAYSIA BHD,E004YOCAK,MY,All_Cap,false,MYL3255OO006,6397803,HEINEKEN MALAYSIA BHD,799077441.0,0.0001179255999455074
2022-06-20,MY70B2,VITROX,E004YSJYE,MY,All_Cap,false,MYQ0097OO004,B0KLDR0,VITROX,671845745.0,0.00009914910431060633
2022-06-20,MY242S,FRASER & NEAVE HDG.,E004YOER9,MY,All_Cap,false,MYL3689OO006,6555946,FRASER & NEAVE HDG.,360010594.0,0.00005312935030559634
2022-06-20,MY104P,YTL,E004YR9VT,MY,All_Cap,false,MYL4677OO000,6436126,YTL,636037707.0,0.00009386465483504977
2022-06-20,MY309W,YINSON HOLDINGS,E004YNR80,MY,All_Cap,false,MYL7293OO003,6986717,YINSON HOLDINGS,964372492.0,0.00014231937839181727
2022-06-20,MY303Q,MALAYSIAN PACIFIC INDS.,E004YMWLP,MY,All_Cap,false,MYL3867OO008,6556693,MALAYSIAN PACIFIC INDS.,606953074.0,0.00008957242654810467
2022-06-20,MY00UE,Genting Plantations Bhd,E004YN7DY,MY,All_Cap,false,MYL2291OO002,6057680,Genting Plantations Bhd,376090574.0,0.000055502388501041726
2022-06-20,MY23F4,CARLSBERG BREWERY MAL.,E004YN7D8,MY,All_Cap,false,MYL2836OO004,B09FGC9,CARLSBERG BREWERY MAL.,750416874.0,0.0001107444104102574
2022-06-20,MY30H4,MY EG SERVICES,E004YSK1B,MY,All_Cap,false,MYQ0138OO006,B1KL2D6,MY EG SERVICES,882583768.0,0.0001302492286771571
2022-06-20,MY00M6,IJM Corp BHD,E004YMXPQ,MY,All_Cap,false,MYL3336OO004,6455217,IJM Corp BHD,833255448.0,0.0001229694940333856
2022-06-20,MY215S,BANK ISLAM,E004YMWUT,MY,All_Cap,false,MYL5258OO008,6100379,BANK ISLAM,325875718.0,0.000048091821369317055
2022-06-20,MY00H1,YTL Power International Bhd,E004YRB58,MY,All_Cap,false,MYL6742OO000,B01GQS6,YTL Power International Bhd,281375615.0,0.000041524621402634634
2022-06-20,MY237W,UNITED PLANTATIONS,E004YSK1W,MY,All_Cap,false,MYL2089OO000,6917148,UNITED PLANTATIONS,481391489.0,0.00007104240119448714
2022-06-20,MY301O,IGB REAL ESTATE INV.TST.,E004YPEHI,MY,All_Cap,false,MYL5227TO002,B89JCF2,IGB REAL ESTATE INV.TST.,527049154.0,0.00007778043090347
2022-06-20,MY225T,SCIENTEX,E004YPANX,MY,All_Cap,false,MYL4731OO005,B1VZ5G1,SCIENTEX,673057184.0,0.00009932788506894385
2022-06-20,MY407V,IOI PROPERTIES GROUP,E004YPE1A,MY,All_Cap,false,MYL5249OO007,BH7JFJ2,IOI PROPERTIES GROUP,243627555.0,0.00003595386894000941
2022-06-20,MY244U,ALLIANCE BANK MALAYSIA BERHAD,E004YNJTU,MY,All_Cap,false,MYL2488OO004,6556938,ALLIANCE BANK MALAYSIA BERHAD,491509299.0,0.00007253555912032158
2022-06-20,MY22OC,SUNWAY RLST.INV.TRUST,E004YPFZL,MY,All_Cap,false,MYL5176TO001,B62QFR9,SUNWAY RLST.INV.TRUST,436301747.0,0.00006438818396357154
2022-06-20,MY20VH,BURSA MALAYSIA,E004YRR6L,MY,All_Cap,false,MYL1818OO003,B06FV38,BURSA MALAYSIA,839981242.0,0.00012396206778389384
2022-06-20,MY502R,ASTRO MALAYSIA HOLDINGS,E004YNEVA,MY,All_Cap,false,MYL6399OO009,B7W5GK3,ASTRO MALAYSIA HOLDINGS,427016277.0,0.00006301786043253094
2022-06-20,MY80A2,D & O GREEN TECHS.,E004YSK21,MY,All_Cap,false,MYL7204OO000,B05DWZ2,D & O GREEN TECHS.,626832993.0,0.00009250624904722224
2022-06-20,MY10I3,HONG SENG CONSOLIDATED,E004YSJRQ,MY,All_Cap,false,MYQ0041OO002,B00STN9,HONG SENG CONSOLIDATED,615488780.0,0.0000908321020180426
2022-06-20,MY90ZS,GREATECH TECHNOLOGY,E004YUBUZ,MY,All_Cap,false,MYQ0208OO007,BK0Q1M6,GREATECH TECHNOLOGY,332463907.0,0.00004906408776117906
2022-06-20,MY70E5,LOTTE CHEMICAL TITAN,E004YMBS2,MY,All_Cap,false,MYL5284OO004,BF3N1G3,LOTTE CHEMICAL TITAN,253667750.0,0.00003743557266257124
2022-06-20,MY214R,AFFIN BANK,E004YR9MM,MY,All_Cap,false,MYL5185OO003,6009454,AFFIN BANK,434613752.0,0.00006413907441189791
2022-06-20,MY22G4,UNISEM (M),E004YR9PN,MY,All_Cap,false,MYL5005OO003,B05MGY6,UNISEM (M),277501160.0,0.000040952840237388507
2022-06-20,MY22XL,MALAYSIA BUILDING SOC.,E004YNURE,MY,All_Cap,false,MYL1171OO007,6556789,MALAYSIA BUILDING SOC.,322531208.0,0.000047598247995777465
2022-06-20,MY80B3,FRONTKEN CORPORATION,E004YSKAO,MY,All_Cap,false,MYQ0128OO007,B18TLC4,FRONTKEN CORPORATION,618940780.0,0.00009134153846327931
2022-06-20,MY23J8,KOSSAN RUBBER,E004YSJU2,MY,All_Cap,false,MYL7153OO009,B0DD1H9,KOSSAN RUBBER,338137034.0,0.000049901311878286945
2022-06-20,MY00K4,UMW Holdings Bhd,E004YMWL6,MY,All_Cap,false,MYL4588OO009,6910824,UMW Holdings Bhd,219398108.0,0.00003237815533927609
2022-06-20,MY201N,KPJ HEALTHCARE,E004YQHCH,MY,All_Cap,false,MYL5878OO003,6493585,KPJ HEALTHCARE,324743312.0,0.00004792470407870155
2022-06-20,MY50F4,VS INDUSTRY,E004YR86R,MY,All_Cap,false,MYL6963OO002,6113429,VS INDUSTRY,817097449.0,0.00012058494201348457
2022-06-20,MY229X,AEON CREDIT SERVICE,E004YO6II,MY,All_Cap,false,MYL5139OO000,B29H4P8,AEON CREDIT SERVICE,289260952.0,0.00004268831724584829
2022-06-20,MY608Y,MEGA FIRST,E004YMK47,MY,All_Cap,false,MYL3069OO001,6575740,MEGA FIRST,557427798.0,0.00008226362569213503
2022-06-20,MY22ZN,BRIT.AMER.TOB.(MALAYSIA),E004YMXQ7,MY,All_Cap,false,MYL4162OO003,6752349,BRIT.AMER.TOB.(MALAYSIA),373007955.0,0.000055047464264257494
2022-06-20,MY70H8,SIME DARBY PROPERTY,E004YQ8XI,MY,All_Cap,false,MYL5288OO005,BF6RHX1,SIME DARBY PROPERTY,220314988.0,0.000032513465909353915
2022-06-20,MY21BY,SP SETIA,E004YNLFC,MY,All_Cap,false,MYL8664OO004,6868774,SP SETIA,201064757.0,0.00002967257099318195
2022-06-20,MY210N,AXIS REAL EST.INV.TST.,E004YO2GY,MY,All_Cap,false,MYL5106TO008,B0CMCL8,AXIS REAL EST.INV.TST.,522892249.0,0.00007716696656210652
2022-06-20,MY703U,DAGANG NEXCHANGE,E004YOSB1,MY,All_Cap,false,MYL4456OO009,6891833,DAGANG NEXCHANGE,485999470.0,0.0000717224340624936
2022-06-20,MY00WG,UWC,E004YUBRS,MY,All_Cap,false,MYL5292OO007,BJ17CJ5,UWC,183646343.0,0.000027102010474693696
2022-06-20,MY10QB,CHIN HIN GROUP,E004YU7VP,MY,All_Cap,false,MYL5273OO007,BYXBL71,CHIN HIN GROUP,275124164.0,0.00004060204985715041
2022-06-20,MY20ZL,SARAWAK OIL PALMS,E004YR2RD,MY,All_Cap,false,MYL5126OO007,6770556,SARAWAK OIL PALMS,154140748.0,0.000022747657800477528
2022-06-20,MY17JB,CTOS DIGITAL,E004YUOVS,MY,All_Cap,false,MYL5301OO006,BN7GZ51,CTOS DIGITAL,393433456.0,0.0000580618022195353
2022-06-20,MY50E3,MALAKOFF,E004YMXPR,MY,All_Cap,false,MYL5264OO006,BWXN162,MALAKOFF,202609018.0,0.000029900468685637828
2022-06-20,MY20TF,SUPERMAX,E004YPM38,MY,All_Cap,false,MYL7106OO007,B1V7L36,SUPERMAX,346494968.0,0.00005113475225675829
2022-06-20,MY30G3,SYARIKAT TAKAFUL MAL.,E004YQ1Y6,MY,All_Cap,false,MYL6139OO009,6808123,SYARIKAT TAKAFUL MAL.,385570262.0,0.00005690137417794588
2022-06-20,MY22VJ,HIBISCUS PETROLEUM,E004YTX7M,MY,All_Cap,false,MYL5199OO004,B5VN637,HIBISCUS PETROLEUM,423798527.0,0.00006254299394305804
2022-06-20,MY103O,CAPITAL A BERHAD,E004YRPDH,MY,All_Cap,false,MYL5099OO006,B03J9L7,CAPITAL A BERHAD,347903226.0,0.00005134257900921952
2022-06-20,MY70F6,PENTAMASTER,E004YSJZD,MY,All_Cap,false,MYL7160OO004,6658317,PENTAMASTER,403465147.0,0.00005954225094570945
2022-06-20,MY239Y,BUMI ARMADA,E004YQT38,MY,All_Cap,false,MYL5210OO009,B3YX6Q3,BUMI ARMADA,272368211.0,0.00004019533406932902
2022-06-20,MY00SC,SPORTS TOTO BHD,E004YQ8FV,MY,All_Cap,false,MYL1562OO007,6331566,SPORTS TOTO BHD,361233722.0,0.000053309856093658184
2022-06-20,MY20XJ,GUAN CHONG,E004YSK16,MY,All_Cap,false,MYL5102OO008,B0742L9,GUAN CHONG,268273987.0,0.00003959112001354604
2022-06-20,MY50C1,BOUSTEAD PLANTATIONS,E004YMXQM,MY,All_Cap,false,MYL5254OO007,BNH7MH5,BOUSTEAD PLANTATIONS,177691259.0,0.00002622317593702103
2022-06-20,MY50I7,SKP RESOURCES BERHAD,E004YSJXM,MY,All_Cap,false,MYL7155OO004,B03DHR1,SKP RESOURCES BERHAD,374842825.0,0.00005531824921508933
2022-06-20,MY21PC,DRB-HICOM,E004YNLCL,MY,All_Cap,false,MYL1619OO005,6269816,DRB-HICOM,166336678.0,0.000024547498827579443
2022-06-20,MY22K8,TA ANN HOLDINGS,E004YSJVG,MY,All_Cap,false,MYL5012OO009,6183499,TA ANN HOLDINGS,261385623.0,0.00003857455463994912
2022-06-20,MY22F3,PADINI HOLDINGS,E004YSJUS,MY,All_Cap,false,MYL7052OO003,6093167,PADINI HOLDINGS,251054148.0,0.00003704986463471969
2022-06-20,MY50K9,ECO WORLD DEV.GROUP,E004YMNOE,MY,All_Cap,false,MYL8206OO004,6773737,ECO WORLD DEV.GROUP,169236454.0,0.00002497543960898812
2022-06-20,MY50AZ,BERMAZ AUTO,E004YSC3Z,MY,All_Cap,false,MYL5248OO009,BGLKMM6,BERMAZ AUTO,248994095.0,0.000036745847810467306
2022-06-20,MY405T,MATRIX CONCEPTS HOLDINGS,E004YQW8C,MY,All_Cap,false,MYL5236OO004,BB2BGK9,MATRIX CONCEPTS HOLDINGS,297377932.0,0.0000438861983111025
2022-06-20,MY21I5,TSH RESOURCES,E004YM7MZ,MY,All_Cap,false,MYL9059OO006,B053CZ2,TSH RESOURCES,259587526.0,0.000038309196544969165
2022-06-20,PH043D,PLDT,E004YM2K6,PH,All_Cap,false,PHY7072Q1032,BDGN274,PLDT,1023787958.0,0.00015108774565459913
2022-06-20,PH205D,JOLLIBEE FOODS,E004YRWKP,PH,All_Cap,false,PHY4466S1007,6474494,JOLLIBEE FOODS,1565942131.0,0.00023109733275291066
2022-06-20,PH106D,CONVERGE INFO.& COMMS. TGSN.,E004YUB8D,PH,All_Cap,false,PHY1757W1054,BMH5517,CONVERGE INFO.& COMMS. TGSN.,779115009.0,0.00011497960041006139
2022-06-20,PH04LV,Semirara Mining Corp,E004YPL2W,PH,All_Cap,false,PHY7628G1124,BQ13Z04,Semirara Mining Corp,844074785.0,0.00012456618133961333
2022-06-20,PH04JT,DMCI Holdings Inc,E004YQ0D8,PH,All_Cap,false,PHY2088F1004,6272483,DMCI Holdings Inc,643536062.0,0.00009497124096376443
2022-06-20,PH04IS,Metro Pacific Investments Corp,E004YMVPX,PH,All_Cap,false,PHY603051020,B1L8838,Metro Pacific Investments Corp,764599463.0,0.00011283743698164017
2022-06-20,PH703G,WILCON DEPOT,E004YU480,PH,All_Cap,false,PHY9584X1055,BYXYHM7,WILCON DEPOT,615587146.0,0.00009084661859549688
2022-06-20,PH20IQ,GT CAPITAL HOLDINGS,E004YQYNI,PH,All_Cap,false,PHY290451046,B77H110,GT CAPITAL HOLDINGS,770873865.0,0.00011376339557111471
2022-06-20,PH04HR,Alliance Global Group Inc,E004YNTJ9,PH,All_Cap,false,PHY003341054,6147105,Alliance Global Group Inc,654100562.0,0.00009653032014270512
2022-06-20,PH04MW,ROBINSONS LD.,E004YO0ZP,PH,All_Cap,false,PHY731961264,6744722,ROBINSONS LD.,530844741.0,0.00007834057295122975
2022-06-20,PH20FN,NICKEL ASIA,E004YTV4W,PH,All_Cap,false,PHY6350R1069,B5BNBK9,NICKEL ASIA,422037443.0,0.00006228309812245455
2022-06-20,PH1018,PUREGOLD PRICE CLUB,E004YTX4T,PH,All_Cap,false,PHY716171079,B725S29,PUREGOLD PRICE CLUB,620468621.0,0.00009156701293834506
2022-06-20,PH30AJ,LT GROUP,E004YQJQT,PH,All_Cap,false,PHY5342M1000,B92RW83,LT GROUP,411567016.0,0.000060737901972109664
2022-06-20,PH04KU,Megaworld Corp,E004YQTIU,PH,All_Cap,false,PHY594811127,6563648,Megaworld Corp,497154858.0,0.0000733687148295725
2022-06-20,PH405F,CENTURY PACIFIC FOOD,E004YU7FY,PH,All_Cap,false,PHY1249R1024,BLRL853,CENTURY PACIFIC FOOD,522349158.0,0.000077086818720716
2022-06-20,PH103A,SECURITY BANK,E004YM6CF,PH,All_Cap,false,PHY7571C1000,6792334,SECURITY BANK,507029738.0,0.00007482602182967074
2022-06-20,PH20HP,BLOOMBERRY RESORTS,E004YSKR7,PH,All_Cap,false,PHY0927M1046,B7RLFB0,BLOOMBERRY RESORTS,420976667.0,0.00006212655178565488
2022-06-20,PH04W6,AREIT,E004YTQ9N,PH,All_Cap,false,PHY1001D1010,BMW2NN1,AREIT,403649213.0,0.000059569414887983186
2022-06-20,PH04NX,MANILA WATER,E004YQL3R,PH,All_Cap,false,PHY569991086,B0684C7,MANILA WATER,344455739.0,0.00005083380857982213
2022-06-20,PH404E,D&L INDUSTRIES,E004YT5FW,PH,All_Cap,false,PHY1973T1008,B99R1B2,D&L INDUSTRIES,399324455.0,0.00005893117927325866
2022-06-20,PH20KS,MREIT,E004YUQTH,PH,All_Cap,false,PHY6143N1073,BLH17T0,MREIT,271995760.0,0.00004014036879891626
2022-06-20,PH119H,FILINVEST REIT,E004YP7HN,PH,All_Cap,false,PHY2491W1046,BN0XHQ4,FILINVEST REIT,225689546.0,0.00003330662805368721
2022-06-20,PK507L,MARI GAS,E004YSKIB,PK,All_Cap,false,PK0066301018,6544502,MARI GAS,232206640.0,0.000034268402445527754
2022-06-20,PK20S3,PAKISTAN PETROLEUM,E004YSKH9,PK,All_Cap,false,PK0081801018,B02VH21,PAKISTAN PETROLEUM,295839117.0,0.000043659104324000254
2022-06-20,PK219L,MCB BANK,E004YPESG,PK,All_Cap,false,PK0055601014,6611570,MCB BANK,178429487.0,0.00002633212154770881
2022-06-20,PK217J,FAUJI FERTILIZER,E004YSKJH,PK,All_Cap,false,PK0053401011,6332741,FAUJI FERTILIZER,372363391.0,0.000054952341323096555
2022-06-20,PK404H,ENGRO FERTILIZERS,E004YN5UU,PK,All_Cap,false,PK0099701010,B668PD7,ENGRO FERTILIZERS,248193661.0,0.00003662772201336226
2022-06-20,PK208J,PAKISTAN OILFIELDS,E004YSKJ7,PK,All_Cap,false,PK0023901017,6677141,PAKISTAN OILFIELDS,266644496.0,0.000039350644317548
2022-06-20,PK50FT,SYSTEMS,E004YTSIZ,PK,All_Cap,false,PK0109001013,BVV6QT4,SYSTEMS,283881557.0,0.000041894441270667476
2022-06-20,PK20NY,HUB POWER COMPANY,E004YS1R3,PK,All_Cap,false,PK0065001015,6443665,HUB POWER COMPANY,330881360.0,0.00004883053992858924
2022-06-20,PK215H,PAKISTAN STATE OIL,E004YNCRR,PK,All_Cap,false,PK0022501016,6669416,PAKISTAN STATE OIL,270157218.0,0.00003986904194465832
2022-06-20,555255,ORANGE POLSKA,E004YRAJ6,PL,All_Cap,false,PLTLKPL00017,5552551,ORANGE POLSKA,847828804.0,0.0001251201888989155
2022-06-20,525606,HANDLOWY,E004YQ1M0,PL,All_Cap,false,PLBH00000012,5256068,HANDLOWY,443761074.0,0.00006548901044988042
2022-06-20,PL10DO,JSW,E004YORPN,PL,All_Cap,false,PLJSW0000015,B6R2S06,JSW,751060198.0,0.00011083935035570799
2022-06-20,597895,ASSECO POLAND,E004YQKCC,PL,All_Cap,false,PLSOFTB00016,5978953,ASSECO POLAND,897487249.0,0.00013244864246113536
2022-06-20,521638,KETY,E004YSKU6,PL,All_Cap,false,PLKETY000011,5216385,KETY,1265113054.0,0.00018670182417506527
2022-06-20,407732,BANK MILLENNIUM,E004YP355,PL,All_Cap,false,PLBIG0000016,4077323,BANK MILLENNIUM,570181491.0,0.0000841457798130969
2022-06-20,PL004E,TAURON,E004YN5V4,PL,All_Cap,false,PLTAURN00011,B5P7L41,TAURON,819970292.0,0.00012100890809854923
2022-06-20,414933,BUDIMEX,E004YP7R7,PL,All_Cap,false,PLBUDMX00013,4149330,BUDIMEX,631197820.0,0.00009315039793220291
2022-06-20,PL10CN,KRUK,E004YPC82,PL,All_Cap,false,PLKRK0000010,B4PTLY0,KRUK,922289192.0,0.00013610884341040642
2022-06-20,PL90K3,GRUPA AZOTY,E004YPO8G,PL,All_Cap,false,PLZATRM00012,B3B61Y8,GRUPA AZOTY,516902047.0,0.0000762829494088244
2022-06-20,PL303G,ALIOR BANK,E004YOKQ6,PL,All_Cap,false,PLALIOR00045,B8W8F13,ALIOR BANK,589534843.0,0.00008700189303624142
2022-06-20,B07XWG,AMREST HLDG,E004YRJGQ,PL,All_Cap,false,ES0105375002,BGT2VX8,AMREST HLDG,284684305.0,0.00004201290856138036
2022-06-20,EW052,ENEA,E004YOAIQ,PL,All_Cap,false,PLENEA000013,B3F97B2,ENEA,492037971.0,0.00007261357904627065
2022-06-20,PL206I,GRUPA PRACUJ,E004YUWSJ,PL,All_Cap,false,PLGRPRC00015,BMHYG44,GRUPA PRACUJ,211581585.0,0.00003122461487252319
2022-06-20,EW051,NEUCA,E004YNR9Y,PL,All_Cap,false,PLTRFRM00018,B045XT0,NEUCA,259507881.0,0.000038297442760009465
2022-06-20,B04QR1,CCC SA,E004YPV4W,PL,All_Cap,false,PLCCC0000016,B04QR13,CCC SA,379338236.0,0.00005598166931929502
2022-06-20,B1G6TS,DOM DEVELOPMENT,E004YPN43,PL,All_Cap,false,PLDMDVL00012,B1G6TS9,DOM DEVELOPMENT,186285907.0,0.000027491549901441902
2022-06-20,PL801J,LIVE CHAT SOFTWARE,E004YUAY1,PL,All_Cap,false,PLLVTSF00010,BL0RRT5,LIVE CHAT SOFTWARE,294706177.0,0.00004349190822716755
2022-06-20,EW031,KERNEL HLDG,E004YNC9F,PL,All_Cap,false,LU0327357389,B28ZQ24,KERNEL HLDG,202020120.0,0.000029813560776099297
2022-06-20,B0663T,CIECH,E004YN8ZW,PL,All_Cap,false,PLCIECH00018,B0663T1,CIECH,223877873.0,0.00003303926645083341
2022-06-20,PL90DW,AUTO PARTNER,E004YU3XX,PL,All_Cap,false,PLATPRT00018,BDC5PF3,AUTO PARTNER,216775228.0,0.00003199107809029507
2022-06-20,TH803L,JAY MART,E004YO3E6,TH,All_Cap,false,TH1007010008,B618KN7,JAY MART,856148982.0,0.00012634805735316137
2022-06-20,TH00AK,Banpu PCL,E004YRBTZ,TH,All_Cap,false,TH0148A10Z06,BJFHBV6,Banpu PCL,958611063.0,0.00014146912291405258
2022-06-20,TH401F,KCE ELECTRONICS,E004YOJAR,TH,All_Cap,false,TH0122C10Z04,BDZ7KL7,KCE ELECTRONICS,1009026600.0,0.00014890930598299235
2022-06-20,TH104F,BANGKOK LIFE ASSURANCE,E004YT330,TH,All_Cap,false,TH1016010007,B2R7SH0,BANGKOK LIFE ASSURANCE,519563957.0,0.00007667578659536555
